day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_hol_0,state_hol_1,state_hol_2,state_hol_3,sales
5,539,1,1,1,1,0,0,0,5762.096529284165
2,510,1,1,0,1,0,0,0,5930.218888888889
3,466,1,1,0,1,0,0,0,5329.112068965517
2,673,1,0,0,1,0,0,0,5805.374263565892
3,625,1,1,0,1,0,0,0,6653.97895902547
1,1634,1,1,0,1,0,0,0,15599.098765432098
4,1101,1,1,1,1,0,0,0,10117.18023255814
6,979,1,0,0,1,0,0,0,8267.047908232118
5,1464,1,1,0,1,0,0,0,11861.237903225807
2,549,1,1,0,1,0,0,0,6255.412844036698
7,0,0,0,0,1,0,0,0,0.0
3,0,0,1,0,0,1,0,0,0.0
6,287,1,0,0,1,0,0,0,2695.280748663102
3,426,1,0,0,1,0,0,0,4186.532322426177
7,0,0,0,0,1,0,0,0,0.0
4,920,1,1,1,1,0,0,0,8597.108353510896
4,1549,1,0,0,1,0,0,0,10930.890552995392
5,929,1,0,0,1,0,0,0,7640.4215413184775
3,505,1,1,0,1,0,0,0,5597.53734939759
6,952,1,0,0,1,0,0,0,8182.064814814815
4,506,1,0,0,1,0,0,0,4603.439879154079
1,866,1,1,1,1,0,0,0,9485.714143426294
4,1116,1,1,0,1,0,0,0,9897.945957820739
6,905,1,0,0,1,0,0,0,8021.107382550335
7,0,0,0,0,1,0,0,0,0.0
5,651,1,1,0,1,0,0,0,6474.423423423424
5,1042,1,1,0,1,0,0,0,9359.699376947041
6,2443,1,0,0,0,1,0,0,16979.65
7,0,0,0,1,1,0,0,0,0.0
5,0,0,1,1,0,0,1,0,0.0
3,772,1,1,0,1,0,0,0,7726.496010079798
7,0,0,0,0,1,0,0,0,0.0
1,554,1,1,0,1,0,0,0,6570.633879781421
3,669,1,0,0,1,0,0,0,5680.417628541448
6,544,1,0,0,1,0,0,0,5261.591693290735
2,1488,1,1,0,1,0,0,0,13592.04945054945
6,1210,1,0,0,1,0,0,0,9758.243515850145
2,815,1,0,0,1,0,0,0,6558.377471264368
5,894,1,0,0,1,0,0,0,7640.4215413184775
1,879,1,1,0,1,0,0,0,9485.714143426294
5,997,1,1,0,1,0,0,0,8962.04939271255
7,0,0,0,0,1,0,0,0,0.0
3,438,1,1,0,1,0,0,0,4966.260135135135
4,0,0,1,0,0,1,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
2,503,1,0,0,1,0,0,0,4603.439879154079
4,1743,1,0,0,1,0,0,0,11791.247448979591
2,712,1,1,0,1,0,0,0,7543.944910179641
4,579,1,1,1,1,0,0,0,6042.1271105447595
1,673,1,0,0,1,0,0,0,5805.374263565892
4,780,1,0,0,1,0,0,0,6450.335990190068
5,547,1,1,0,1,0,0,0,5876.073184676959
7,0,0,0,0,1,0,0,0,0.0
3,429,1,0,1,1,0,0,0,4234.0
4,1220,1,0,0,1,0,0,0,9014.18302387268
6,878,1,0,0,1,0,0,0,7701.688160088938
1,539,1,0,0,1,0,0,0,4840.990672884744
3,426,1,0,0,1,0,0,0,4186.532322426177
5,674,1,1,0,1,0,0,0,6823.023879500367
5,401,1,1,0,1,0,0,0,4479.323188405797
6,523,1,0,0,1,0,0,0,5261.591693290735
1,751,1,0,0,1,0,0,0,6119.622191011236
4,518,1,0,1,1,0,0,0,4691.07006071929
4,571,1,1,0,1,0,0,0,6042.1271105447595
3,646,1,0,0,1,0,0,0,5538.52265625
6,142,1,0,0,1,0,0,0,1288.6190476190477
5,888,1,1,1,1,0,0,0,8303.093127287515
2,363,1,0,0,1,0,0,0,3654.067415730337
3,604,1,0,0,1,0,0,0,5248.391816920943
1,710,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
1,465,1,1,0,1,0,0,0,5596.13947368421
2,548,1,1,0,1,0,0,0,6255.412844036698
3,737,1,1,0,1,0,0,0,7414.5713199898655
1,501,1,1,0,1,0,0,0,6021.690789473684
2,719,1,1,0,1,0,0,0,7543.944910179641
3,1014,1,1,0,1,0,0,0,8962.04939271255
5,561,1,1,0,1,0,0,0,6042.1271105447595
2,458,1,0,0,1,0,0,0,4360.727244582044
5,742,1,0,0,1,0,0,0,6480.836948915326
6,620,1,0,0,1,0,0,0,6089.990731863215
6,506,1,0,0,1,0,0,0,4971.949982752673
7,0,0,0,0,1,0,0,0,0.0
4,715,1,0,0,1,0,0,0,6102.541161455009
7,0,0,0,0,1,0,0,0,0.0
3,719,1,1,1,1,0,0,0,7209.026639344263
5,658,1,1,1,1,0,0,0,6693.42872687704
5,1161,1,0,1,1,0,0,0,8542.740099009901
7,0,0,0,0,1,0,0,0,0.0
6,330,1,0,0,1,0,0,0,3060.623910336239
2,424,1,1,0,1,0,0,0,5009.218604651162
7,0,0,0,0,1,0,0,0,0.0
5,587,1,0,0,1,0,0,0,5539.437130801688
3,952,1,1,1,1,0,0,0,8822.24535493092
1,551,1,0,1,1,0,0,0,5053.155072463768
3,906,1,0,1,1,0,0,0,7280.262589928057
7,0,0,0,0,1,0,0,0,0.0
4,796,1,1,0,1,0,0,0,7811.268158976702
2,527,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
6,455,1,0,0,1,0,0,0,4393.77794117647
4,515,1,1,0,1,0,0,0,5601.772961816306
5,713,1,1,0,1,0,0,0,7085.268030862127
6,421,1,0,0,1,0,0,0,3978.721068249258
7,0,0,0,0,1,0,0,0,0.0
5,0,0,1,1,0,0,1,0,0.0
3,445,1,1,0,1,0,0,0,5192.815620998719
7,0,0,0,0,1,0,0,0,0.0
2,455,1,1,0,1,0,0,0,5434.327586206897
5,560,1,0,0,1,0,0,0,5222.174103237096
1,710,1,1,1,1,0,0,0,8143.700787401574
4,666,1,1,0,1,0,0,0,6693.42872687704
6,561,1,0,0,1,0,0,0,5600.27261761158
6,410,1,0,0,1,0,0,0,3924.5217965653896
6,470,1,0,0,1,0,0,0,4719.9421782178215
7,0,0,0,0,1,0,0,0,0.0
2,1135,1,1,0,1,0,0,0,10562.072538860104
4,418,1,0,1,1,0,0,0,4047.9751308900522
3,904,1,1,0,1,0,0,0,8497.515497553019
7,0,0,0,0,1,0,0,0,0.0
6,183,1,0,0,1,0,0,0,1545.9846153846154
7,0,0,0,0,1,0,0,0,0.0
3,533,1,0,1,1,0,0,0,4791.989032901296
1,576,1,0,0,1,0,0,0,5072.019741564967
1,313,1,0,0,1,0,0,0,3333.8504672897197
4,940,1,0,0,1,0,0,0,7142.867151956324
4,720,1,1,1,1,0,0,0,7085.268030862127
4,621,1,0,0,1,0,0,0,5364.717372881356
4,410,1,0,0,1,0,0,0,4137.462809917355
3,759,1,1,1,1,0,0,0,7564.41279620853
1,1085,1,0,0,1,0,0,0,8091.882436260623
1,883,1,0,0,1,0,0,0,6951.38441890166
7,0,0,0,0,1,0,0,0,0.0
6,598,1,0,0,1,0,0,0,5777.84505640345
6,1539,1,0,0,1,0,0,0,10930.890552995392
5,838,1,1,0,1,0,0,0,8058.9481292517
4,787,1,1,1,1,0,0,0,7803.5809248554915
1,994,1,1,1,1,0,0,0,10766.953995157384
2,811,1,1,0,1,0,0,0,7536.428571428572
6,381,1,0,0,1,0,0,0,3582.193893129771
1,1938,1,1,0,1,0,0,0,16516.220472440946
7,0,0,0,0,1,0,0,0,0.0
5,793,1,1,0,1,0,0,0,7811.268158976702
1,782,1,1,0,1,0,0,0,8645.729335494327
5,709,1,0,0,1,0,0,0,6480.836948915326
4,1147,1,1,0,1,0,0,0,9897.945957820739
2,360,1,1,0,1,0,0,0,4668.153846153846
4,618,1,0,0,1,0,0,0,5364.717372881356
6,492,1,0,0,1,0,0,0,4864.155793573515
2,673,1,0,1,1,0,0,0,6103.085948158254
5,638,1,0,0,1,0,0,0,5852.264111498258
4,691,1,1,0,1,0,0,0,6823.023879500367
2,646,1,0,0,1,0,0,0,5538.52265625
6,957,1,0,0,1,0,0,0,8182.064814814815
1,671,1,1,0,1,0,0,0,7114.234042553191
6,181,1,0,0,1,0,0,0,1545.9846153846154
6,292,1,0,0,1,0,0,0,2695.280748663102
4,1005,1,1,0,1,0,0,0,8962.04939271255
7,0,0,0,0,1,0,0,0,0.0
1,3577,1,1,0,1,0,0,0,19820.536585365855
4,0,0,0,0,0,1,0,0,0.0
2,678,1,1,0,1,0,0,0,7277.700125470515
4,753,1,0,0,1,0,0,0,6266.349088453748
4,0,0,0,0,0,1,0,0,0.0
1,1084,1,0,0,1,0,0,0,8091.882436260623
7,0,0,0,0,1,0,0,0,0.0
6,579,1,0,0,1,0,0,0,5777.84505640345
2,610,1,0,1,1,0,0,0,5499.045148895293
1,754,1,1,0,1,0,0,0,8265.54906731549
5,785,1,0,0,1,0,0,0,6744.2184829059825
2,587,1,0,0,1,0,0,0,5166.616734932709
3,796,1,1,0,1,0,0,0,8004.339388145316
5,788,1,1,0,1,0,0,0,7811.268158976702
3,767,1,0,1,1,0,0,0,6205.934156378601
5,792,1,0,0,1,0,0,0,6744.2184829059825
4,0,0,0,0,0,1,0,0,0.0
1,556,1,0,0,1,0,0,0,4944.736147757256
4,322,1,0,0,1,0,0,0,3352.6308724832215
5,392,1,1,0,1,0,0,0,4479.323188405797
7,0,0,0,0,1,0,0,0,0.0
6,899,1,0,0,1,0,0,0,8021.107382550335
5,585,1,1,1,1,0,0,0,6042.1271105447595
2,342,1,1,0,1,0,0,0,4164.373134328358
2,494,1,0,1,1,0,0,0,4603.439879154079
7,1378,1,0,0,1,0,0,0,7145.652173913043
3,661,1,1,0,1,0,0,0,6907.029702970297
6,433,1,0,0,1,0,0,0,4243.856382978724
2,509,1,1,0,1,0,0,0,5930.218888888889
1,841,1,1,0,1,0,0,0,8902.784753363228
1,1884,1,1,0,1,0,0,0,16516.220472440946
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,2514,1,1,0,1,0,0,0,16177.286338797814
6,557,1,0,0,1,0,0,0,5452.131860299359
4,374,1,1,0,1,0,0,0,4158.031662269129
5,630,1,0,0,1,0,0,0,5852.264111498258
1,640,1,1,0,1,0,0,0,7558.199558985667
5,657,1,1,0,1,0,0,0,6693.42872687704
7,0,0,0,0,1,0,0,0,0.0
2,483,1,0,0,1,0,0,0,4528.235518292683
1,882,1,1,1,1,0,0,0,9485.714143426294
1,431,1,0,0,1,0,0,0,4234.0
1,1962,1,0,0,0,1,0,0,13340.060240963856
2,324,1,0,0,1,0,0,0,3408.6898340248963
5,510,1,1,0,1,0,0,0,5601.772961816306
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,342,1,1,0,1,0,0,0,4122.9
5,788,1,1,0,1,0,0,0,7811.268158976702
5,703,1,0,0,1,0,0,0,6363.0074349442375
7,0,0,0,0,1,0,0,0,0.0
2,646,1,1,0,1,0,0,0,7094.018971848225
3,750,1,0,1,1,0,0,0,6205.934156378601
2,731,1,1,1,1,0,0,0,7650.754653130288
3,499,1,1,0,1,0,0,0,5597.53734939759
2,303,1,0,1,1,0,0,0,3168.5377855887523
7,0,0,0,0,1,0,0,0,0.0
4,608,1,1,1,1,0,0,0,6235.335553910683
2,1302,1,0,0,1,0,0,0,9239.763157894737
2,765,1,1,1,1,0,0,0,7839.781362007168
3,475,1,0,1,1,0,0,0,4433.312154696133
6,487,1,0,0,1,0,0,0,4864.155793573515
1,731,1,1,0,1,0,0,0,9192.235294117647
4,673,1,1,0,1,0,0,0,6823.023879500367
2,1145,1,0,0,1,0,0,0,8394.735354927636
5,1303,1,1,0,1,0,0,0,10935.489583333334
2,688,1,0,0,1,0,0,0,5805.374263565892
4,568,1,1,0,1,0,0,0,6042.1271105447595
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,805,1,1,0,1,0,0,0,7811.268158976702
5,650,1,0,1,1,0,0,0,5954.918918918919
2,507,1,1,1,1,0,0,0,5930.218888888889
4,795,1,0,0,1,0,0,0,6450.335990190068
4,1299,1,1,0,1,0,0,0,10935.489583333334
1,887,1,1,0,1,0,0,0,9827.384245339748
1,442,1,0,0,1,0,0,0,4302.787535410765
2,483,1,0,0,1,0,0,0,4528.235518292683
3,485,1,1,0,1,0,0,0,5467.558558558559
5,625,1,1,0,1,0,0,0,6474.423423423424
3,459,1,0,0,1,0,0,0,4360.727244582044
2,1601,1,0,0,1,0,0,0,11243.997409326425
2,843,1,1,1,1,0,0,0,8666.18893129771
5,659,1,0,0,1,0,0,0,6111.159198113208
2,599,1,1,1,1,0,0,0,6640.551260504201
2,781,1,0,0,1,0,0,0,6320.272037361355
7,0,0,0,0,1,0,0,0,0.0
3,792,1,1,0,1,0,0,0,8004.339388145316
4,492,1,0,0,1,0,0,0,4603.439879154079
1,595,1,0,0,1,0,0,0,5248.391816920943
5,643,1,1,0,1,0,0,0,6474.423423423424
5,437,1,0,0,1,0,0,0,4523.0251121076235
4,684,1,0,0,1,0,0,0,5933.963311382879
2,688,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
4,508,1,1,0,1,0,0,0,5426.836538461538
3,513,1,0,0,1,0,0,0,4691.07006071929
2,753,1,0,0,1,0,0,0,6119.622191011236
6,482,1,0,0,1,0,0,0,4719.9421782178215
1,1011,1,1,1,1,0,0,0,10766.953995157384
6,462,1,0,0,1,0,0,0,4393.77794117647
1,548,1,0,0,1,0,0,0,4944.736147757256
7,0,0,0,0,1,0,0,0,0.0
5,421,1,1,1,1,0,0,0,4843.881481481481
2,834,1,1,0,1,0,0,0,8509.226804123711
2,631,1,0,0,1,0,0,0,5456.4825026511135
3,430,1,0,1,1,0,0,0,4234.0
6,1008,1,0,0,1,0,0,0,8267.047908232118
7,0,0,0,0,1,0,0,0,0.0
1,1311,1,1,0,1,0,0,0,12802.706878306879
6,492,1,0,0,1,0,0,0,4864.155793573515
1,1466,1,0,1,1,0,0,0,12014.675496688742
4,707,1,0,1,1,0,0,0,5893.045020463847
4,1185,1,1,0,1,0,0,0,10313.36797274276
3,1755,1,1,1,1,0,0,0,13750.309297912714
5,186,1,0,0,1,0,0,0,1628.25
2,624,1,1,0,1,0,0,0,6798.128312412831
2,678,1,0,0,1,0,0,0,5805.374263565892
5,1906,1,0,0,1,0,0,0,13483.504405286343
6,473,1,0,0,1,0,0,0,4719.9421782178215
7,0,0,0,0,1,0,0,0,0.0
1,293,1,0,0,1,0,0,0,3038.3802816901407
3,791,1,1,0,1,0,0,0,8004.339388145316
2,444,1,0,0,1,0,0,0,4302.787535410765
3,532,1,1,0,1,0,0,0,5912.27471636953
2,565,1,1,1,1,0,0,0,6339.220930232558
3,401,1,1,0,1,0,0,0,4753.756345177665
5,428,1,1,0,1,0,0,0,4814.9794721407625
4,450,1,1,0,1,0,0,0,5035.243410852713
4,448,1,1,0,1,0,0,0,5035.243410852713
5,0,0,1,0,0,1,0,0,0.0
2,322,1,0,0,1,0,0,0,3352.6308724832215
7,0,0,0,0,1,0,0,0,0.0
2,954,1,1,1,1,0,0,0,9170.389438943894
1,899,1,0,1,1,0,0,0,7529.817757009346
7,0,0,0,0,1,0,0,0,0.0
4,634,1,1,0,1,0,0,0,6474.423423423424
2,668,1,0,0,1,0,0,0,5680.417628541448
3,2217,1,0,1,1,0,0,0,14598.494163424124
1,429,1,1,0,1,0,0,0,5425.334437086092
7,0,0,0,0,1,0,0,0,0.0
4,719,1,1,1,1,0,0,0,7085.268030862127
1,442,1,0,0,1,0,0,0,4302.787535410765
3,445,1,1,0,1,0,0,0,5192.815620998719
4,925,1,0,0,1,0,0,0,7142.867151956324
2,958,1,1,0,1,0,0,0,9170.389438943894
5,952,1,1,0,1,0,0,0,8822.24535493092
5,318,1,0,0,1,0,0,0,3352.6308724832215
7,0,0,0,0,1,0,0,0,0.0
2,651,1,0,1,1,0,0,0,5739.129317980513
3,689,1,0,1,1,0,0,0,5893.045020463847
7,0,0,0,0,1,0,0,0,0.0
6,733,1,0,0,1,0,0,0,6750.09394654088
5,750,1,1,0,1,0,0,0,7414.5713199898655
6,681,1,0,0,1,0,0,0,6500.995071868583
7,0,0,0,0,1,0,0,0,0.0
1,696,1,1,0,1,0,0,0,7946.158450704225
7,0,0,0,0,1,0,0,0,0.0
1,850,1,1,1,1,0,0,0,9411.830680173662
7,199,1,0,0,1,0,0,0,1737.9545454545455
2,619,1,1,0,1,0,0,0,6782.275815217391
2,405,1,1,0,1,0,0,0,5009.218604651162
2,1136,1,0,0,1,0,0,0,8394.735354927636
7,0,0,0,0,1,0,0,0,0.0
1,398,1,0,0,1,0,0,0,3987.405889884763
3,560,1,1,0,1,0,0,0,6166.070807453416
2,1163,1,1,0,1,0,0,0,10435.715517241379
1,873,1,1,1,1,0,0,0,9485.714143426294
4,439,1,0,0,1,0,0,0,4302.787535410765
2,309,1,0,0,1,0,0,0,3226.2480916030536
7,0,0,0,0,1,0,0,0,0.0
2,570,1,0,1,1,0,0,0,5152.003562945368
3,993,1,1,0,1,0,0,0,8962.04939271255
6,448,1,0,0,1,0,0,0,4393.77794117647
4,557,1,0,0,1,0,0,0,4944.736147757256
1,652,1,0,0,1,0,0,0,5538.52265625
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,929,1,1,0,1,0,0,0,8597.108353510896
5,685,1,1,0,1,0,0,0,6823.023879500367
3,3246,1,1,1,1,0,0,0,18776.18051575931
2,504,1,0,0,1,0,0,0,4603.439879154079
2,743,1,1,0,1,0,0,0,7650.754653130288
7,0,0,0,0,1,0,0,0,0.0
4,1232,1,1,0,1,0,0,0,10650.748948106591
1,1291,1,1,0,1,0,0,0,12256.130208333334
4,617,1,1,0,1,0,0,0,6235.335553910683
5,1263,1,1,1,1,0,0,0,10935.489583333334
3,1768,1,1,0,1,0,0,0,13750.309297912714
3,968,1,1,0,1,0,0,0,8822.24535493092
3,1293,1,0,0,1,0,0,0,9239.763157894737
2,0,0,0,1,0,1,0,0,0.0
1,745,1,1,0,1,0,0,0,8265.54906731549
2,402,1,1,0,1,0,0,0,5009.218604651162
2,861,1,0,1,1,0,0,0,7201.155088852989
4,560,1,1,0,1,0,0,0,6042.1271105447595
3,795,1,0,0,1,0,0,0,6450.335990190068
5,673,1,1,0,1,0,0,0,6823.023879500367
5,1116,1,1,0,1,0,0,0,9897.945957820739
2,417,1,1,1,1,0,0,0,4866.102564102564
7,0,0,0,0,1,0,0,0,0.0
3,788,1,0,0,1,0,0,0,6450.335990190068
7,0,0,0,0,1,0,0,0,0.0
6,1969,1,0,0,1,0,0,0,13483.504405286343
5,727,1,0,0,1,0,0,0,6480.836948915326
3,474,1,0,1,1,0,0,0,4433.312154696133
4,1030,1,1,0,1,0,0,0,9359.699376947041
3,924,1,0,0,1,0,0,0,7142.867151956324
1,489,1,0,0,1,0,0,0,4680.334035827186
3,695,1,0,0,1,0,0,0,5805.374263565892
3,528,1,0,0,1,0,0,0,4840.990672884744
5,1075,1,1,0,1,0,0,0,9698.59173126615
4,572,1,1,0,1,0,0,0,6042.1271105447595
2,698,1,1,1,1,0,0,0,7430.731629392972
4,625,1,1,0,1,0,0,0,6474.423423423424
5,871,1,1,0,1,0,0,0,8058.9481292517
5,847,1,0,1,1,0,0,0,7387.374053030303
4,789,1,0,0,1,0,0,0,6450.335990190068
4,550,1,1,0,1,0,0,0,5876.073184676959
3,405,1,0,0,1,0,0,0,4050.9443155452436
4,911,1,0,0,1,0,0,0,7031.688800792865
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,1279,1,1,1,1,0,0,0,12256.130208333334
1,397,1,0,0,1,0,0,0,3987.405889884763
7,0,0,0,0,1,0,0,0,0.0
1,753,1,1,0,1,0,0,0,8265.54906731549
1,591,1,1,0,1,0,0,0,6909.185185185185
1,919,1,1,0,1,0,0,0,9827.384245339748
3,567,1,1,0,1,0,0,0,6166.070807453416
4,658,1,0,0,1,0,0,0,5680.417628541448
4,0,0,1,0,0,1,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,665,1,0,1,1,0,0,0,5739.129317980513
3,848,1,1,0,1,0,0,0,8235.41917211329
1,446,1,0,0,1,0,0,0,4302.787535410765
2,1099,1,0,0,1,0,0,0,8394.735354927636
6,755,1,0,0,1,0,0,0,6824.5028571428575
6,247,1,0,0,1,0,0,0,2323.8837209302324
3,576,1,1,0,1,0,0,0,6166.070807453416
2,2253,1,1,0,1,0,0,0,17194.56730769231
2,769,1,1,0,1,0,0,0,7813.898230088495
7,0,0,0,0,1,0,0,0,0.0
4,429,1,1,0,1,0,0,0,4966.260135135135
1,1209,1,1,0,1,0,0,0,11762.37386569873
1,284,1,0,0,1,0,0,0,3048.065306122449
6,563,1,0,0,1,0,0,0,5600.27261761158
1,292,1,0,0,1,0,0,0,3038.3802816901407
5,508,1,0,0,1,0,0,0,4971.949982752673
3,544,1,1,0,1,0,0,0,5912.27471636953
6,537,1,0,0,1,0,0,0,5261.591693290735
7,0,0,0,0,1,0,0,0,0.0
2,1290,1,1,0,1,0,0,0,11187.59872611465
5,545,1,0,0,1,0,0,0,5222.174103237096
3,1180,1,1,0,1,0,0,0,10313.36797274276
4,1961,1,1,0,1,0,0,0,14934.15589353612
1,529,1,0,0,1,0,0,0,4840.990672884744
3,410,1,0,0,1,0,0,0,4137.462809917355
1,1567,1,1,0,1,0,0,0,14655.788856304986
6,400,1,0,0,1,0,0,0,3876.1071428571427
2,1979,1,1,0,1,0,0,0,15952.087719298246
1,805,1,1,0,1,0,0,0,9082.59776864357
1,541,1,0,0,1,0,0,0,4907.429109159348
4,791,1,1,1,1,0,0,0,7811.268158976702
4,294,1,0,0,1,0,0,0,3124.625
1,530,1,0,1,1,0,0,0,4791.989032901296
1,925,1,1,0,1,0,0,0,9827.384245339748
3,588,1,1,1,1,0,0,0,6413.790129372304
7,0,0,0,0,1,0,0,0,0.0
1,771,1,0,1,1,0,0,0,6792.772479564032
6,1085,1,0,0,1,0,0,0,8871.683083511778
5,0,0,1,0,0,1,0,0,0.0
5,346,1,1,0,1,0,0,0,3954.283582089552
5,808,1,1,1,1,0,0,0,7811.268158976702
1,797,1,1,0,1,0,0,0,8687.660606060606
4,709,1,1,0,1,0,0,0,7085.268030862127
4,792,1,1,1,1,0,0,0,7811.268158976702
1,581,1,0,0,1,0,0,0,5166.616734932709
7,0,0,0,0,1,0,0,0,0.0
5,3537,1,1,0,1,0,0,0,19801.340206185567
6,614,1,0,0,1,0,0,0,6089.990731863215
4,426,1,1,0,1,0,0,0,4706.986754966887
1,1641,1,0,1,1,0,0,0,13082.2109375
1,824,1,1,0,1,0,0,0,9082.59776864357
3,253,1,0,0,1,0,0,0,2619.3542234332426
2,684,1,1,0,1,0,0,0,7277.700125470515
1,328,1,0,0,1,0,0,0,3408.6898340248963
7,0,0,0,0,1,0,0,0,0.0
3,421,1,1,0,1,0,0,0,4843.489473684211
4,1361,1,0,0,1,0,0,0,9908.237831858407
6,759,1,0,0,1,0,0,0,7052.422169811321
6,375,1,0,0,1,0,0,0,3469.0105660377358
3,607,1,0,1,1,0,0,0,5344.843225083987
4,644,1,0,1,1,0,0,0,5739.129317980513
5,314,1,1,0,1,0,0,0,3541.8636363636365
3,1123,1,1,0,1,0,0,0,9897.945957820739
4,1135,1,1,0,1,0,0,0,9897.945957820739
6,269,1,0,0,1,0,0,0,2487.3035143769966
4,391,1,1,0,1,0,0,0,4479.323188405797
1,684,1,0,0,1,0,0,0,5805.374263565892
1,1085,1,1,0,1,0,0,0,11154.968232044199
5,714,1,1,0,1,0,0,0,7085.268030862127
5,1139,1,1,0,1,0,0,0,9897.945957820739
3,536,1,0,0,1,0,0,0,4840.990672884744
3,520,1,0,0,1,0,0,0,4691.07006071929
5,445,1,1,0,1,0,0,0,5035.243410852713
2,520,1,0,1,1,0,0,0,4691.07006071929
6,464,1,0,0,1,0,0,0,4532.85368956743
1,1158,1,1,0,1,0,0,0,11306.660580021482
4,839,1,0,0,1,0,0,0,6558.377471264368
6,446,1,0,0,1,0,0,0,4393.77794117647
6,523,1,0,0,1,0,0,0,5261.591693290735
4,1671,1,0,0,1,0,0,0,11243.997409326425
2,859,1,0,0,1,0,0,0,6828.537931034482
7,0,0,0,0,1,0,0,0,0.0
2,675,1,1,0,1,0,0,0,7144.28125
5,670,1,1,0,1,0,0,0,6693.42872687704
6,576,1,0,0,1,0,0,0,5777.84505640345
1,518,1,1,1,1,0,0,0,6260.8418079096045
4,521,1,1,0,1,0,0,0,5601.772961816306
5,627,1,1,0,1,0,0,0,6474.423423423424
3,700,1,1,0,1,0,0,0,7209.026639344263
5,0,0,1,1,0,0,1,0,0.0
3,347,1,1,0,1,0,0,0,3954.283582089552
2,687,1,0,0,1,0,0,0,5805.374263565892
4,638,1,1,0,1,0,0,0,6474.423423423424
1,480,1,0,0,1,0,0,0,4670.284653465346
2,456,1,0,0,1,0,0,0,4360.727244582044
1,911,1,0,1,1,0,0,0,7862.454545454545
7,0,0,0,0,1,0,0,0,0.0
1,1055,1,0,1,1,0,0,0,8901.115384615385
5,885,1,1,0,1,0,0,0,8303.093127287515
7,0,0,0,0,1,0,0,0,0.0
6,337,1,0,0,1,0,0,0,3146.8896551724138
6,754,1,0,0,1,0,0,0,6824.5028571428575
4,1037,1,0,1,1,0,0,0,8386.979452054795
5,694,1,0,0,1,0,0,0,6244.863395225464
6,598,1,0,0,1,0,0,0,5777.84505640345
6,1164,1,0,0,1,0,0,0,9584.599137931034
1,1266,1,1,1,1,0,0,0,12011.946308724831
4,790,1,1,0,1,0,0,0,7811.268158976702
5,945,1,1,1,1,0,0,0,8597.108353510896
6,443,1,0,0,1,0,0,0,4393.77794117647
7,0,0,0,0,1,0,0,0,0.0
1,0,0,0,1,0,0,1,0,0.0
4,634,1,1,0,1,0,0,0,6474.423423423424
2,732,1,1,0,1,0,0,0,7650.754653130288
5,858,1,0,1,1,0,0,0,7387.374053030303
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
6,753,1,0,0,1,0,0,0,6824.5028571428575
5,954,1,1,0,1,0,0,0,8822.24535493092
2,724,1,0,0,1,0,0,0,6006.992889463478
6,811,1,0,1,1,0,0,0,7102.482394366197
1,512,1,1,0,1,0,0,0,6260.8418079096045
3,1089,1,1,0,1,0,0,0,9698.59173126615
7,0,0,0,0,1,0,0,0,0.0
3,1059,1,1,1,1,0,0,0,9359.699376947041
1,1016,1,1,0,1,0,0,0,10495.552746294681
5,0,0,1,1,0,0,1,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,782,1,0,0,1,0,0,0,6744.2184829059825
3,1105,1,1,1,1,0,0,0,10117.18023255814
6,853,1,0,0,1,0,0,0,7701.688160088938
3,852,1,1,0,1,0,0,0,8235.41917211329
1,704,1,1,0,1,0,0,0,7946.158450704225
1,532,1,1,0,1,0,0,0,6388.592896174863
6,497,1,0,0,1,0,0,0,4864.155793573515
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,553,1,0,0,1,0,0,0,4944.736147757256
2,582,1,0,0,1,0,0,0,5166.616734932709
5,409,1,0,0,1,0,0,0,4151.997206703911
2,514,1,0,0,1,0,0,0,4691.07006071929
4,625,1,1,1,1,0,0,0,6474.423423423424
4,818,1,0,1,1,0,0,0,6757.840707964602
2,990,1,1,0,1,0,0,0,9388.006896551724
1,799,1,0,0,1,0,0,0,6320.272037361355
4,526,1,0,0,1,0,0,0,4840.990672884744
3,700,1,0,0,1,0,0,0,5805.374263565892
3,522,1,1,0,1,0,0,0,5735.693045563549
4,717,1,1,0,1,0,0,0,7085.268030862127
6,475,1,0,0,1,0,0,0,4719.9421782178215
1,1215,1,1,0,1,0,0,0,11762.37386569873
4,523,1,0,0,1,0,0,0,4840.990672884744
